energetic_convergences,energy_consumed,UFO_Label,max_spiritual_size,end_time,start_source,end_source,delta_source,TARGET_INIT_MEDITATE,Dimension 4,Dimension 5,start_hour,driveTrain,start_time,
BRXTTN_1_N006,14.49,9,21,3045-01-09T20:05:52,31,100,100,222,42.49613251,-179.1698901,16,PSY_B,3045-01-09T16:23:43,
BRXTTN_1_N006,0.42,9,21,3045-01-09T23:36:18,98,100,100,137,42.49553385,-179.170162,21,PSY_B,3045-01-09T21:18:43,
BAYSH1R2_1_N001,9.87,9,21,3045-01-10T15:52:16,53,100,100,668,43.09327644,-180.4948056,4,PSY_B,3045-01-10T04:43:41,
BRXTTN_1_N006,15.12,9,21,3045-01-11T03:42:09,28,100,100,538,42.49563902,-179.1700649,18,PSY_B,3045-01-10T18:43:41,
BAYSH1R2_1_N001,14.7,9,21,3045-01-11T17:21:57,30,100,100,688,43.09327644,-180.4948703,5,PSY_B,3045-01-11T05:53:41,
BRXTTN_1_N006,12.6,9,21,3045-01-12T00:43:08,40,100,100,209,42.49610177,-179.1697283,21,PSY_B,3045-01-11T21:13:43,
BAYSH1R2_1_N001,18.06,9,21,3045-01-14T14:43:10,14,100,100,519,43.09327644,-180.4948703,6,PSY_B,3045-01-14T06:03:41,
BRXTTN_1_N006,13.65,9,21,3045-01-14T20:01:43,35,100,100,252,42.49584612,-179.1697283,15,PSY_B,3045-01-14T15:48:44,
BAYSH1R2_1_N001,15.33,9,21,3045-01-15T16:36:41,27,100,100,663,43.09327644,-180.4948703,5,PSY_B,3045-01-15T05:33:41,
BRXTTN_1_N006,3.99,9,21,3045-01-16T03:47:01,24,43,43,38,42.49584289,-179.1699549,3,PSY_B,3045-01-16T03:08:42,
W1LF5_1_N002,9.03,9,21,3045-01-16T05:08:39,47,90,90,59,42.41415977,-179.0953974,4,PSY_B,3045-01-16T04:08:44,
BAYSH1R2_1_N001,13.86,9,21,3045-01-16T16:24:58,34,100,100,616,43.09327644,-180.4948056,6,PSY_B,3045-01-16T06:08:41,
BRXTTN_1_N006,16.17,9,21,3045-01-17T04:41:49,23,100,100,283,42.49552252,-179.1701167,23,PSY_B,3045-01-16T23:58:43,
BAYSH1R2_1_N001,11.34,9,21,3045-01-17T16:53:39,46,100,100,659,43.09327644,-180.4948056,5,PSY_B,3045-01-17T05:53:42,
BRXTTN_1_N006,10.29,9,21,3045-01-17T20:30:29,41,90,90,101,42.49618267,-179.1697931,18,PSY_B,3045-01-17T18:48:42,
BRXTTN_1_N006,2.31,9,21,3045-01-18T05:03:12,89,100,100,269,42.49618267,-179.1697931,0,PSY_B,3045-01-18T00:33:48,
BAYSH1R2_1_N001,11.55,9,21,3045-01-18T16:17:59,45,100,100,579,43.09327644,-180.4948056,6,PSY_B,3045-01-18T06:38:41,
BRXTTN_1_N006,18.06,9,21,3045-01-19T03:37:21,14,100,100,368,42.49630563,-179.169696,21,PSY_B,3045-01-18T21:28:43,
BAYSH1R2_1_N001,17.22,9,21,3045-01-19T20:42:22,18,100,100,818,43.09327644,-180.4947862,7,PSY_B,3045-01-19T07:03:40,
BAYSH1R2_1_N001,7.98,9,21,3045-01-21T00:00:18,62,100,100,1136,43.09327644,-180.4948703,5,PSY_B,3045-01-20T05:03:36,
BAYSH1R2_1_N001,2.1,9,21,3045-01-22T13:42:37,90,100,100,479,43.09327644,-180.4948056,5,PSY_B,3045-01-22T05:43:37,
BRXTTN_1_N006,17.64,9,21,3045-01-22T19:54:50,16,100,100,266,42.49578787,-179.1698578,15,PSY_B,3045-01-22T15:28:40,
BRXTTN_1_N006,0.42,9,21,3045-01-23T04:32:54,98,100,100,169,42.49624415,-179.1696442,1,PSY_B,3045-01-23T01:43:45,
BAYSH1R2_1_N001,11.97,9,21,3045-01-23T15:04:30,43,100,100,580,43.09327644,-180.4947862,5,PSY_B,3045-01-23T05:23:39,
BRXTTN_1_N006,13.65,9,21,3045-01-23T19:57:24,35,100,100,193,42.4963477,-179.1695989,16,PSY_B,3045-01-23T16:43:41,
BRXTTN_1_N006,1.89,9,21,3045-01-24T22:42:44,91,100,100,79,42.49549016,-179.1702137,21,PSY_B,3045-01-24T21:23:43,
BAYSH1R2_1_N001,15.96,9,21,3045-01-26T19:42:14,24,100,100,793,43.09327644,-180.4948056,6,PSY_B,3045-01-26T06:28:43,
BAYSH1R2_1_N001,5.04,9,21,3045-01-28T14:52:55,76,100,100,594,43.09327644,-180.4948865,4,PSY_B,3045-01-28T04:58:41,
BRXTTN_1_N006,14.7,9,21,3045-01-28T20:00:38,30,100,100,226,42.49546589,-179.1700519,16,PSY_B,3045-01-28T16:13:43,
BRXTTN_1_N006,0.84,9,21,3045-01-29T04:37:59,96,100,100,154,42.49622473,-179.1697931,2,PSY_B,3045-01-29T02:03:46,
BRXTTN_1_N006,14.49,9,21,3045-01-29T19:35:38,31,100,100,181,42.49624415,-179.169696,16,PSY_B,3045-01-29T16:33:45,
BRXTTN_1_N006,2.1,9,21,3045-01-30T02:31:33,90,100,100,312,42.49550634,-179.1699872,21,PSY_B,3045-01-29T21:18:44,
BRXTTN_1_N006,1.68,9,21,3045-01-31T04:03:29,92,100,100,414,42.49540926,-179.1702785,21,PSY_B,3045-01-30T21:08:43,
BRXTTN_1_N006,17.22,9,21,3045-01-31T19:49:44,18,100,100,191,42.49548531,-179.1700519,16,PSY_B,3045-01-31T16:38:42,
BAYSH1R2_1_N001,11.97,9,21,3045-02-01T15:26:35,43,100,100,542,43.09327644,-180.4948703,6,PSY_B,3045-02-01T06:23:42,
BRXTTN_1_N006,9.03,9,21,3045-02-01T18:08:15,31,74,74,94,42.49547884,-179.1700519,16,PSY_B,3045-02-01T16:33:43,
BRXTTN_1_N006,5.88,9,21,3045-02-01T19:26:12,71,99,99,57,42.49546589,-179.170162,18,PSY_B,3045-02-01T18:28:43,
BRXTTN_1_N006,2.94,9,21,3045-02-02T04:01:57,86,100,100,378,42.49631534,-179.1696442,21,PSY_B,3045-02-01T21:43:42,
BAYSH1R2_1_N001,15.12,9,21,3045-02-02T20:42:05,28,100,100,853,43.09327644,-180.4948056,6,PSY_B,3045-02-02T06:28:41,
BAYSH1R2_1_N001,5.25,9,21,3045-02-03T00:11:40,74,99,99,72,43.09328453,-180.4949998,22,PSY_B,3045-02-02T22:59:04,
BAYSH1R2_1_N001,4.41,9,21,3045-02-03T18:23:40,79,100,100,794,43.09327644,-180.4948056,5,PSY_B,3045-02-03T05:08:41,
BAYSH1R2_1_N001,2.31,9,21,3045-02-04T02:37:39,89,100,100,298,43.09327644,-180.4948865,21,PSY_B,3045-02-03T21:38:45,
BAYSH1R2_1_N001,2.31,9,21,3045-02-04T14:48:09,89,100,100,509,43.09327644,-180.4949027,6,PSY_B,3045-02-04T06:18:41,
BRXTTN_1_N006,14.49,9,21,3045-02-04T19:22:26,30,99,99,168,42.49555488,-179.1700519,16,PSY_B,3045-02-04T16:33:45,
BRXTTN_1_N006,2.94,9,21,3045-02-04T23:26:50,86,100,100,163,42.49565682,-179.1699419,20,PSY_B,3045-02-04T20:43:43,
DALYCTY_1_N016,5.04,9,21,3045-02-05T06:22:33,38,62,62,73,43.06394857,-180.5989239,5,PSY_B,3045-02-05T05:08:41,
BRXTTN_1_N006,13.65,9,21,3045-02-05T19:41:35,34,99,99,172,42.4955387,-179.1699872,16,PSY_B,3045-02-05T16:48:44,
BRXTTN_1_N006,15.12,9,21,3045-02-06T22:32:56,28,100,100,339,42.49542544,-179.1700196,16,PSY_B,3045-02-06T16:53:42,
BAYSH1R2_1_N001,17.64,9,21,3045-02-07T14:18:11,16,100,100,429,43.09327644,-180.4948865,7,PSY_B,3045-02-07T07:08:41,
W1LF5_1_N002,9.03,9,21,3045-02-07T15:23:38,37,80,80,14,42.41421802,-179.0954621,15,PSY_B,3045-02-07T15:08:42,
BRXTTN_1_N006,9.03,9,21,3045-02-07T20:38:14,57,100,100,219,42.4961859,-179.1695212,16,PSY_B,3045-02-07T16:58:43,
DALYCTY_1_N016,5.67,9,21,3045-02-08T05:10:59,46,73,73,52,43.06655355,-180.601626,4,PSY_B,3045-02-08T04:18:44,
BAYSH1R2_1_N001,6.93,9,21,3045-02-08T14:55:49,67,100,100,572,43.09327644,-180.4947862,5,PSY_B,3045-02-08T05:23:40,
BRXTTN_1_N006,15.75,9,21,3045-02-08T19:45:49,25,100,100,212,42.49544809,-179.1700519,16,PSY_B,3045-02-08T16:13:43,
BRXTTN_1_N006,2.52,9,21,3045-02-09T04:21:38,88,100,100,237,42.49633638,-179.1693077,0,PSY_B,3045-02-09T00:23:42,
BAYSH1R2_1_N001,16.38,9,21,3045-02-12T14:48:32,22,100,100,589,43.09327644,-180.4948703,4,PSY_B,3045-02-12T04:58:39,
BRXTTN_1_N006,15.33,9,21,3045-02-12T20:05:02,27,100,100,246,42.49545457,-179.1700519,15,PSY_B,3045-02-12T15:58:46,
BAYSH1R2_1_N001,16.38,9,21,3045-02-13T16:47:14,22,100,100,628,43.09327644,-180.4947733,6,PSY_B,3045-02-13T06:18:41,
BRXTTN_1_N006,10.92,9,21,3045-02-13T19:53:07,31,83,83,104,42.49626195,-179.1695342,18,PSY_B,3045-02-13T18:08:41,
BRXTTN_1_N006,7.56,9,21,3045-02-14T04:36:11,64,100,100,207,42.49636712,-179.16934,1,PSY_B,3045-02-14T01:08:41,
BAYSH1R2_1_N001,12.81,9,21,3045-02-14T16:33:34,39,100,100,594,43.09327644,-180.4948056,6,PSY_B,3045-02-14T06:38:42,
BRXTTN_1_N006,16.17,9,21,3045-02-14T22:55:35,23,100,100,201,42.49565196,-179.1699419,19,PSY_B,3045-02-14T19:33:39,
BAYSH1R2_1_N001,16.8,9,21,3045-02-15T16:39:19,20,100,100,625,43.09327644,-180.4948703,6,PSY_B,3045-02-15T06:13:37,
BRXTTN_1_N006,16.17,9,21,3045-02-15T23:08:32,23,100,100,214,42.49620208,-179.1695212,19,PSY_B,3045-02-15T19:33:41,
BAYSH1R2_1_N001,14.91,9,21,3045-02-18T00:23:33,29,100,100,2529,43.09327644,-180.4948703,6,PSY_B,3045-02-16T06:13:40,
BAYSH1R2_1_N001,2.94,9,21,3045-02-18T14:46:16,86,100,100,622,43.09318583,-180.4947733,4,PSY_B,3045-02-18T04:23:40,
W1LF5_1_N002,12.18,9,21,3045-02-18T16:04:51,30,88,88,26,42.41424715,-179.0953812,15,PSY_B,3045-02-18T15:38:39,
BRXTTN_1_N006,1.68,9,21,3045-02-18T16:36:54,79,87,87,18,42.4961859,-179.1696442,16,PSY_B,3045-02-18T16:18:38,
BRXTTN_1_N006,0.63,9,21,3045-02-19T04:23:04,97,100,100,159,42.49583641,-179.1700196,1,PSY_B,3045-02-19T01:43:38,
BAYSH1R2_1_N001,12.39,9,21,3045-02-19T14:03:22,41,100,100,504,43.09327644,-180.4948865,5,PSY_B,3045-02-19T05:38:38,
BRXTTN_1_N006,14.7,9,21,3045-02-19T19:03:04,30,100,100,229,42.49550311,-179.1699872,15,PSY_B,3045-02-19T15:13:39,
D1MTAR_1_N001,16.38,10,21,3044-08-22T16:25:13,22,100,100,11086,43.78471256,-177.9024784,23,PSY,3044-08-14T23:38:14,
D1MTAR_1_N001,17.64,10,21,3044-08-24T23:27:50,16,100,100,2964,43.78475463,-177.9025431,22,PSY,3044-08-22T22:03:14,
D1MTAR_1_N001,2.1,10,21,3044-08-26T14:50:59,90,100,100,2122,43.78471742,-177.9025431,3,PSY,3044-08-25T03:28:13,
W11DLD_1_N012,12.81,10,21,3044-08-26T21:58:09,17,78,78,94,44.60502238,-178.329611,20,PSY,3044-08-26T20:23:16,
D1MTAR_1_N001,18.69,10,21,3044-08-28T16:59:51,11,100,100,2346,43.78470447,-177.9023813,1,PSY,3044-08-27T01:53:14,
D1MTAR_1_N001,0,10,21,3044-08-29T21:52:35,100,100,100,1335,43.78474492,-177.902446,23,PSY,3044-08-28T23:37:11,
D1MTAR_1_N001,15.12,10,21,3044-08-30T21:52:45,28,100,100,1249,43.78470447,-177.9025431,1,PSY,3044-08-30T01:03:14,
D1MTAR_1_N001,19.53,10,21,3044-08-31T21:02:27,7,100,100,894,43.78471256,-177.9024784,6,PSY,3044-08-31T06:08:21,
D1MTAR_1_N001,2.1,10,21,3044-09-01T23:20:14,90,100,100,386,43.78477243,-177.9025107,16,PSY,3044-09-01T16:53:23,
W11DLD_1_N012,12.18,10,21,3044-09-02T16:59:26,15,73,73,85,44.60498193,-178.3290803,15,PSY,3044-09-02T15:33:33,
D1MTAR_1_N001,0.21,10,21,3044-09-03T02:51:50,47,48,48,3,43.78470447,-177.9023813,2,PSY,3044-09-03T02:48:19,
D1MTAR_1_N001,10.29,10,21,3044-09-04T15:07:43,51,100,100,2164,43.78470447,-177.9023813,3,PSY,3044-09-03T03:03:23,
D1MTAR_1_N001,16.17,10,21,3044-09-05T17:05:36,23,100,100,1312,43.78471742,-177.9025755,19,PSY,3044-09-04T19:13:25,
W11DLD_1_N012,14.07,10,21,3044-09-09T20:31:57,33,100,100,408,44.60498193,-178.3292906,13,PSY,3044-09-09T13:43:22,
D1MTAR_1_N001,13.23,10,21,3044-09-11T16:37:42,37,100,100,964,43.78475463,-177.9024137,0,PSY,3044-09-11T00:33:22,
W11DLAND_7_B1,3.99,10,21,3044-09-11T19:43:17,20,39,39,29,44.59166256,-178.1747554,19,PSY,3044-09-11T19:13:21,
W11DLD_1_N012,15.54,10,21,3044-09-12T00:47:21,13,87,87,123,44.60543174,-178.3315396,22,PSY,3044-09-11T22:43:22,
D1MTAR_1_N001,19.53,10,21,3044-09-14T17:37:30,7,100,100,2489,43.78474816,-177.9025755,0,PSY,3044-09-13T00:08:22,
D1MTAR_1_N001,13.86,10,21,3044-09-18T23:35:31,34,100,100,1467,43.78470447,-177.9025949,23,PSY,3044-09-17T23:08:21,
W11DLD_1_N012,17.01,10,21,3044-09-23T20:49:28,19,100,100,208,44.60540747,-178.3306659,17,PSY,3044-09-23T17:20:36,
D1MTAR_1_N001,0.42,10,21,3044-09-24T21:59:52,49,51,51,4,43.78471742,-177.9025431,21,PSY,3044-09-24T21:55:26,
D1MTAR_1_N001,9.87,10,21,3044-09-25T02:19:28,53,100,100,254,43.78472874,-177.9025755,22,PSY,3044-09-24T22:05:26,
D1MTAR_1_N001,17.22,10,21,3044-09-29T17:43:59,18,100,100,2773,43.78471742,-177.9025755,19,PSY,3044-09-27T19:30:26,
D1MTAR_1_N001,15.96,10,21,3044-09-30T16:20:15,24,100,100,1009,43.78471742,-177.9025107,23,PSY,3044-09-29T23:30:27,
D1MTAR_1_N001,17.43,10,21,3044-10-01T18:33:22,17,100,100,1057,43.78469315,-177.9025107,0,PSY,3044-10-01T00:55:27,
BRKRSLG_1_N005,9.45,10,21,3044-10-02T18:54:25,16,61,61,89,44.47236256,-177.2169156,17,PSY,3044-10-02T17:25:25,
W11DLD_1_N012,17.43,10,21,3044-10-02T22:59:28,15,98,98,139,44.60497384,-178.3290803,20,PSY,3044-10-02T20:40:28,
D1MTAR_1_N001,16.59,10,21,3044-10-05T23:07:50,21,100,100,2847,43.78467373,-177.9022972,23,PSY,3044-10-03T23:40:32,
W11DLD_1_N012,5.88,10,21,3044-10-07T20:21:46,46,74,74,51,44.60538967,-178.3305688,19,PSY,3044-10-07T19:30:29,
D1MTAR_1_N001,17.01,10,21,3044-10-08T18:02:30,19,100,100,1141,43.7847611,-177.9025431,23,PSY,3044-10-07T23:00:31,
N1t AvaXlabl5,11.76,10,21,3044-10-11T18:34:29,44,100,100,2640,43.78473521,-177.9026402,22,PSY,3044-10-09T22:33:59,
D1MTAR_1_N001,0,10,21,3044-10-13T23:51:32,100,100,100,17,43.78477728,-177.9025755,23,PSY,3044-10-13T23:34:28,
D1MTAR_1_N001,17.01,10,21,3044-10-17T18:05:22,19,100,100,4202,43.78475463,-177.9025755,20,PSY,3044-10-14T20:02:57,
D1MTAR_1_N001,18.9,10,21,3044-10-18T23:21:33,10,100,100,313,43.78481611,-177.9024784,18,PSY,3044-10-18T18:07:57,
D1MTAR_1_N001,2.1,10,21,3044-10-22T21:24:46,90,100,100,2811,43.78470447,-177.9023975,22,PSY,3044-10-20T22:32:57,
D1MTAR_1_N001,2.31,10,21,3044-10-23T15:57:53,89,100,100,1059,43.78471742,-177.9025107,22,PSY,3044-10-22T22:17:58,
W11DLD_1_N012,19.11,10,21,3044-10-23T23:12:18,8,99,99,164,44.60543821,-178.3310219,20,PSY,3044-10-23T20:27:56,
D1MTAR_1_N001,16.59,10,21,3044-10-25T01:16:51,21,100,100,1453,43.78477243,-177.9025107,1,PSY,3044-10-24T01:02:56,
LXV5RMR5_6_N003,18.69,10,21,3044-10-26T19:07:26,11,100,100,1378,43.00766483,-178.3600164,20,PSY,3044-10-25T20:08:48,
LXV5RMR5_6_N003,1.47,10,21,3044-10-28T18:32:42,93,100,100,1123,43.0076357,-178.3603724,23,PSY,3044-10-27T23:48:49,
D1MTAR_1_N001,13.44,10,21,3044-10-29T00:50:25,36,100,100,281,43.78473521,-177.9027049,20,PSY,3044-10-28T20:08:49,
LXV5RMR5_6_N003,15.33,10,21,3044-10-29T20:11:05,27,100,100,927,43.00762761,-178.3603724,4,PSY,3044-10-29T04:43:46,
D1MTAR_1_N001,15.96,10,21,3044-10-30T18:46:05,24,100,100,1162,43.78473521,-177.9026402,23,PSY,3044-10-29T23:24:03,
W11DLD_1_N012,15.33,10,21,3044-10-31T00:41:11,22,95,95,127,44.60545115,-178.329611,22,PSY,3044-10-30T22:33:49,
D1MTAR_1_N001,14.49,10,21,3044-10-31T15:38:12,31,100,100,769,43.78472874,-177.9026078,2,PSY,3044-10-31T02:48:46,
D1MTAR_1_N001,14.91,10,21,3044-11-01T21:11:58,29,100,100,278,43.78481611,-177.9025107,16,PSY,3044-11-01T16:33:49,
D1MTAR_1_N001,19.11,10,21,3044-11-02T16:41:52,9,100,100,713,43.78472874,-177.9026078,4,PSY,3044-11-02T04:48:45,
D1MTAR_1_N001,16.17,10,21,3044-11-03T21:33:34,23,100,100,1379,43.78473521,-177.9026078,22,PSY,3044-11-02T22:33:49,
D1MTAR_1_N001,2.1,10,21,3044-11-04T17:00:31,90,100,100,881,43.7847611,-177.9025431,2,PSY,3044-11-04T02:18:47,
W11DLD_1_N012,16.8,10,21,3044-11-04T23:42:56,19,99,99,169,44.60385742,-178.3237732,20,PSY,3044-11-04T20:53:49,
D1MTAR_1_N001,14.07,10,21,3044-11-05T20:31:22,33,100,100,1162,43.78479346,-177.9026402,1,PSY,3044-11-05T01:08:46,
D1MTAR_1_N001,17.85,10,21,3044-11-06T18:57:06,15,100,100,1043,43.78471742,-177.9025755,1,PSY,3044-11-06T01:33:48,
D1MTAR_1_N001,17.64,10,21,3044-11-07T17:58:15,16,100,100,1014,43.78485818,-177.9027049,1,PSY,3044-11-07T01:03:58,
D1MTAR_1_N001,18.9,10,21,3044-11-09T00:04:58,10,100,100,1356,43.78472874,-177.9025949,1,PSY,3044-11-08T01:28:47,
D1MTAR_1_N001,8.61,10,21,3044-11-13T20:32:59,59,100,100,4049,43.78474816,-177.9024137,1,PSY,3044-11-11T01:03:46,
D1MTAR_1_N001,18.9,10,21,3044-11-14T21:56:14,10,100,100,1207,43.78474492,-177.9027373,1,PSY,3044-11-14T01:48:46,
D1MTAR_1_N001,4.62,10,21,3044-11-15T23:26:31,78,100,100,1402,43.78472874,-177.9025755,0,PSY,3044-11-15T00:03:47,
D1MTAR_1_N001,2.1,10,21,3044-11-17T19:53:13,90,100,100,134,43.78480317,-177.9024784,17,PSY,3044-11-17T17:38:47,
N1t AvaXlabl5,18.69,10,21,3044-11-19T23:47:31,11,100,100,2603,43.78473521,-177.9027049,4,PSY,3044-11-18T04:23:47,
D1MTAR_1_N001,8.61,10,21,3044-11-20T16:51:38,59,100,100,947,43.78472874,-177.9025949,1,PSY,3044-11-20T01:03:50,
W11DLD_1_N012,10.29,10,21,3044-11-20T21:00:38,50,99,99,131,44.6054107,-178.3307953,18,PSY,3044-11-20T18:48:46,
D1MTAR_1_N001,10.92,10,21,3044-11-21T03:01:26,31,83,83,102,43.78472874,-177.9026078,1,PSY,3044-11-21T01:18:48,
D1MTAR_1_N001,19.53,10,21,3044-11-21T20:57:52,7,100,100,959,43.78472874,-177.9025949,4,PSY,3044-11-21T04:58:46,
D1MTAR_1_N001,0.84,10,21,3044-11-23T21:33:23,96,100,100,109,43.78471742,-177.9022972,19,PSY,3044-11-23T19:43:41,
D1MTAR_1_N001,18.27,10,21,3044-11-25T02:17:43,13,100,100,1388,43.78472874,-177.9025949,3,PSY,3044-11-24T03:08:44,
W11DLD_1_N012,18.27,10,21,3044-11-26T00:42:25,13,100,100,233,44.60380241,-178.3245984,20,PSY,3044-11-25T20:48:42,
D1MTAR_1_N001,15.96,10,21,3044-11-27T18:03:27,24,100,100,1159,43.78473521,-177.9025755,22,PSY,3044-11-26T22:43:34,
D1MTAR_1_N001,10.08,10,21,3044-11-28T00:30:40,15,63,63,97,43.78472874,-177.9026078,22,PSY,3044-11-27T22:53:35,
D1MTAR_1_N001,10.71,10,21,3044-11-29T00:22:46,49,100,100,1404,43.78471742,-177.9024784,0,PSY,3044-11-28T00:58:35,
W11DLD_1_N012,10.08,10,21,3044-11-29T20:12:14,24,72,72,83,44.60546895,-178.3307468,18,PSY,3044-11-29T18:48:35,
D1MTAR_1_N001,17.43,10,21,3044-12-01T00:31:29,17,100,100,462,43.78472874,-177.9025949,16,PSY,3044-11-30T16:48:35,
D1MTAR_1_N001,2.31,10,21,3044-12-01T16:40:31,89,100,100,946,43.78479832,-177.9027049,0,PSY,3044-12-01T00:53:35,
C1RDPMP_6_N003,19.11,10,21,3044-12-02T17:02:33,9,100,100,1028,44.21763435,-177.2184851,23,PSY,3044-12-01T23:53:35,
D1MTAR_1_N001,18.69,10,21,3044-12-04T23:57:58,11,100,100,1394,43.78473521,-177.9026078,0,PSY,3044-12-04T00:43:38,
D1MTAR_1_N001,17.43,10,21,3044-12-05T16:47:06,17,100,100,688,43.78474492,-177.9027373,5,PSY,3044-12-05T05:18:36,
D1MTAR_1_N001,18.9,10,21,3044-12-06T16:33:19,10,100,100,959,43.78472874,-177.9026078,0,PSY,3044-12-06T00:33:36,
LXV5RMR5_6_N003,18.27,10,21,3044-12-07T18:52:02,13,100,100,1098,43.00764541,-178.3603724,0,PSY,3044-12-07T00:33:36,
LXV5RMR5_6_N003,2.73,10,21,3044-12-08T17:00:21,87,100,100,901,43.00766806,-178.3600811,1,PSY,3044-12-08T01:58:45,
LXV5RMR5_6_N003,19.32,10,21,3044-12-09T20:07:17,8,100,100,1128,43.00761467,-178.3603724,1,PSY,3044-12-09T01:18:42,
LXV5RMR5_6_N003,5.04,10,21,3044-12-10T02:41:11,75,99,99,272,43.00764056,-178.3601135,22,PSY,3044-12-09T22:08:48,
D1MTAR_1_N001,19.11,10,21,3044-12-11T18:55:26,9,100,100,1111,43.78473521,-177.9026402,0,PSY,3044-12-11T00:23:44,
D1MTAR_1_N001,17.43,10,21,3044-12-12T19:35:34,17,100,100,906,43.78473521,-177.9026402,4,PSY,3044-12-12T04:28:40,
W11DLD_1_N012,14.49,10,21,3045-01-27T22:47:10,18,87,87,103,44.60495766,-178.3290803,21,PSY,3045-01-27T21:03:40,
D1MTAR_1_N001,17.22,10,21,3045-01-28T19:10:29,18,100,100,847,43.78479346,-177.9027049,5,PSY,3045-01-28T05:03:03,
D1MTAR_1_N001,2.94,10,21,3045-01-29T22:32:40,86,100,100,373,43.78478537,-177.9025949,16,PSY,3045-01-29T16:18:41,
D1MTAR_1_N001,18.27,10,21,3045-01-30T16:23:21,13,100,100,706,43.78473521,-177.9026078,4,PSY,3045-01-30T04:36:33,
C1RDPMP_6_N003,4.2,10,21,3045-01-30T21:16:29,45,65,65,227,44.21772172,-177.2184527,17,PSY,3045-01-30T17:28:45,
D1MTAR_1_N001,16.38,10,21,3045-02-02T21:46:03,22,100,100,2459,43.78472874,-177.9026078,4,PSY,3045-02-01T04:46:40,
D1MTAR_1_N001,2.73,10,21,3045-02-03T16:59:01,87,100,100,1036,43.78473521,-177.9026402,23,PSY,3045-02-02T23:42:39,
D1MTAR_1_N001,17.85,10,21,3045-02-04T17:32:24,15,100,100,963,43.78473521,-177.9027049,1,PSY,3045-02-04T01:29:00,
D1MTAR_1_N001,0.21,10,21,3045-02-06T18:12:56,99,100,100,744,43.78473521,-177.9027049,5,PSY,3045-02-06T05:48:40,
D1MTAR_1_N001,0,10,21,3045-02-07T02:29:35,11,11,11,105,43.78481611,-177.9027178,0,PSY,3045-02-07T00:43:42,
D1MTAR_1_N001,18.48,10,21,3045-02-07T16:36:48,12,100,100,703,43.78481611,-177.9027178,4,PSY,3045-02-07T04:53:42,
LXV5RMR5_6_N003,14.91,10,21,3045-02-08T17:36:33,29,100,100,797,43.00766806,-178.3600811,4,PSY,3045-02-08T04:18:42,
LXV5RMR5_6_N003,15.75,10,21,3045-02-10T17:33:28,25,100,100,1384,43.00764541,-178.3600164,18,PSY,3045-02-09T18:28:41,
D1MTAR_1_N001,19.74,10,21,3045-02-11T18:28:15,6,100,100,924,43.78471742,-177.9025431,3,PSY,3045-02-11T03:03:44,
D1MTAR_1_N001,18.69,10,21,3045-02-12T16:51:10,11,100,100,949,43.78473521,-177.9026402,1,PSY,3045-02-12T01:01:19,
D1MTAR_1_N001,19.32,10,21,3045-02-14T15:58:42,8,100,100,2110,43.78473521,-177.9026078,4,PSY,3045-02-13T04:48:26,
D1MTAR_1_N001,0,10,21,3045-02-18T21:36:56,100,100,100,651,43.78467373,-177.9023489,10,PSY,3045-02-18T10:45:52,
C1RDPMP_6_N003,4.83,10,21,3045-02-19T10:17:24,41,64,64,650,44.2174143,-177.2182715,23,PSY,3045-02-18T23:26:45,
D1MTAR_1_N001,18.27,10,21,3045-02-22T18:16:14,13,100,100,1144,43.78479832,-177.9025755,23,PSY,3045-02-21T23:11:21,
D1MTAR_1_N001,17.22,10,21,3045-02-24T19:19:23,18,100,100,1140,43.78472874,-177.9026078,0,PSY,3045-02-24T00:19:16,
D1MTAR_1_N001,0,10,21,3045-02-26T16:27:11,100,100,100,2433,43.78472874,-177.9026078,23,PSY,3045-02-24T23:53:39,
D1MTAR_1_N001,18.69,10,21,3045-02-27T20:12:26,11,100,100,1248,43.78483391,-177.9027049,23,PSY,3045-02-26T23:23:28,
D1MTAR_1_N001,2.73,10,21,3045-02-28T16:53:30,87,100,100,1176,43.78473521,-177.9027049,21,PSY,3045-02-27T21:16:51,
D1MTAR_1_N001,17.64,10,21,3045-03-02T15:58:24,16,100,100,943,43.78474492,-177.9027178,0,PSY,3045-03-02T00:14:37,
D1MTAR_1_N001,17.01,10,21,3045-03-03T15:31:24,19,100,100,779,43.78473521,-177.9027049,2,PSY,3045-03-03T02:31:30,
C1RDPMP_6_N003,17.85,10,21,3045-03-04T16:37:40,15,100,100,844,44.21775408,-177.2183718,2,PSY,3045-03-04T02:33:38,
D1MTAR_1_N001,0.63,10,21,3045-03-05T02:06:16,8,11,11,7,43.78479346,-177.9025431,1,PSY,3045-03-05T01:58:38,
D1MTAR_1_N001,0,10,21,3045-03-05T03:08:47,11,11,11,0,43.78478537,-177.9025107,3,PSY,3045-03-05T03:08:39,
D1MTAR_1_N001,0,10,21,3045-03-06T17:34:07,100,100,100,2090,43.78478537,-177.9025107,6,PSY,3045-03-05T06:43:16,
D1MTAR_1_N001,0,10,21,3045-03-07T00:24:50,10,8,8,81,43.78473521,-177.9026402,23,PSY,3045-03-06T23:03:39,
D1MTAR_1_N001,0,10,21,3045-03-07T20:26:18,100,12,12,1192,43.78480317,-177.9025755,0,PSY,3045-03-07T00:33:40,
